,id,title,quantile,vote_average,duration,popularity,revenues,val_count,is_terror_comedia,Crimen,Animación,Fantasía
3520,34231,The Graves,0,4.0,88,4.036,0,13,1,0,0,0
3521,827144,The Corruption of Divine Providence,0,0.0,96,2.5,0,86,0,0,0,0
3522,286003,Angelica,0,4.9,95,4.151,0,153,1,0,0,0
3523,476131,Bonehill Road,1,4.1,84,3.01,0,1068,1,0,0,0
3524,551758,Daddy's Girl,0,6.2,80,4.497,0,7,1,1,0,0
3525,492561,The Great Satan,0,6.1,72,2.701,0,14,0,0,0,1
3526,646108,Philophobia: or the Fear of Falling in Love,0,5.9,85,4.206,0,435,0,0,0,0
3527,163189,6 Plots,1,4.1,87,2.585,0,1068,1,0,0,0
3528,706862,Annabellum - The Curse of Salem,0,3.4,73,3.734,0,254,1,0,0,0
3529,714669,Run Rabbit Run,0,4.0,100,4.49,0,307,1,0,0,0
3530,468178,Monster X,3,5.2,70,2.168,0,2571,0,0,0,0
3531,27710,Bleed,3,4.5,82,3.282,0,2571,0,0,0,0
3532,850674,Super Hot,0,4.6,80,2.529,0,312,0,0,0,0
3533,611642,Homewrecker,0,4.3,76,3.077,0,435,0,0,0,0
3534,278771,Infliction,0,3.7,100,2.563,0,133,0,0,0,0
3535,79906,Occupant,1,5.3,86,2.293,0,1068,1,0,0,0
3536,854529,Night at the Eagle Inn,0,4.5,70,3.503,0,162,0,0,0,0
3537,319327,Incident On and Off a Mountain Road,0,6.1,51,3.422,0,65,0,0,0,0
3538,28744,Satanic,3,3.5,88,2.562,0,2571,0,0,0,0
3539,925457,Sinphony: A Clubhouse Horror Anthology,3,5.9,93,3.107,0,2571,0,0,0,0
3540,977994,The Blackwell Ghost 6,0,5.0,68,3.126,0,86,0,0,0,0
3541,44289,Octane,0,5.2,91,3.46,0,45,1,0,0,0
3542,15652,Destino al infierno,3,3.4,98,2.18,0,2571,0,0,0,0
3543,370664,Abandoned Dead,0,4.9,77,2.064,0,10,1,1,0,0
3544,303267,90210 Shark Attack,0,4.4,75,4.443,0,110,0,0,0,0
3545,279967,Dead Within,0,3.9,91,4.46,0,153,1,0,0,0
3546,853764,Baby Oopsie,1,6.1,80,2.998,0,1068,1,0,0,0
3547,634775,Gothic Harvest,3,5.0,82,2.112,0,2571,0,0,0,0
3548,286452,Varsity Blood,3,4.3,86,2.963,0,2571,0,0,0,0
3549,14472,El huésped,3,4.4,100,4.08,0,2571,0,0,0,0
3550,884882,Revealer,3,5.3,86,4.455,0,2571,0,0,0,0
3551,207271,Army of the Damned,3,4.3,85,2.811,0,2571,0,0,0,0
3552,28686,War Wolves,3,3.4,104,3.149,0,2571,0,0,0,0
3553,26439,Insecticidal,0,3.2,81,2.778,0,27,1,0,0,0
3554,1081662,Appendage,0,0.0,94,3.723,0,312,0,0,0,0
3555,90831,Locusts,0,3.8,95,2.867,0,12,0,0,0,0
3556,784217,Damon's Revenge,0,4.5,89,4.138,0,55,0,0,0,0
3557,67742,S&Man,3,4.7,84,2.998,0,2571,0,0,0,0
3558,552485,A Child's Voice,0,6.8,92,2.855,0,41,1,0,0,0
3559,153102,La playa del terror,0,5.8,86,3.787,0,10,0,0,0,0
3560,36604,Perfect Life,1,4.3,98,1.904,0,1068,1,0,0,0
3561,28508,Gárgolas,3,4.6,87,4.444,0,2571,0,0,0,0
3562,345883,Bikini Swamp Girl Massacre,0,3.0,83,2.16,0,435,0,0,0,0
3563,489108,Dracula in a Women's Prison,3,7.0,100,2.018,0,2571,0,0,0,0
3564,985102,Krampus: The Return,3,7.1,79,2.707,0,2571,0,0,0,0
3565,111901,The Collapsed,0,4.4,82,1.949,0,37,0,0,0,0
3566,18216,Brutal Massacre: A Comedy,0,4.4,94,3.208,0,435,0,0,0,0
3567,767841,Slashlorette Party,3,6.4,79,2.649,0,2571,0,0,0,0
3568,74943,Evil Bong 3: The Wrath of Bong,0,4.9,86,4.438,91260,59,0,0,0,0
3569,1058689,My Animal,0,4.0,100,3.98,0,4,0,0,0,1
3570,881555,The Last Inn,0,3.4,97,3.158,0,5,0,0,0,1
3571,796643,Keeping Company,0,5.0,82,2.428,0,26,1,0,0,0
3572,450620,House of Many Sorrows,3,0.0,82,2.743,0,2571,0,0,0,0
3573,853094,When the Screaming Starts,0,5.1,89,4.43,0,435,0,0,0,0
3574,917514,Doctor Carver,3,4.3,86,2.094,0,2571,0,0,0,0
3575,879497,Smile,3,3.0,7,3.642,0,2571,0,0,0,0
3576,299359,The Cabining,0,5.7,83,2.498,0,307,1,0,0,0
3577,21704,Sam's Lake,1,4.5,87,3.335,0,1068,1,0,0,0
3578,29883,Sasquatch,3,3.4,92,1.955,0,2571,0,0,0,0
3579,1017995,Requiem for a Scream,3,4.4,81,1.893,0,2571,0,0,0,0
3580,214990,An American Ghost Story,3,4.4,95,2.657,0,2571,0,0,0,0
3581,464001,The Wake,3,4.4,86,2.371,0,2571,0,0,0,0
3582,434807,Presagio,0,3.2,86,3.068,0,254,1,0,0,0
3583,502805,Ladyworld,0,5.4,93,3.537,0,307,1,0,0,0
3584,427966,Camp Blood 5,3,4.1,70,2.749,0,2571,0,0,0,0
3585,75013,Ninjas vs. Vampires,0,4.7,89,3.116,0,4,1,0,0,0
3586,733837,The Stalker,0,7.3,60,4.221,0,254,1,0,0,0
3587,597785,Deathcember,3,5.6,145,3.906,0,2571,0,0,0,0
3588,1090403,Evil Axe,0,0.0,0,2.884,0,86,0,0,0,0
3589,366824,Alien Strain,0,4.4,82,2.627,0,20,1,0,0,0
3590,85563,Barely Legal Lesbian Vampires,0,1.9,80,2.153,0,14,0,0,0,1
3591,70112,Dahmer vs. Gacy,0,1.8,90,3.875,550000,312,0,0,0,0
3592,49231,Afghan Knights,0,4.4,90,3.694,0,4,0,0,0,0
3593,610014,Ashes,3,7.0,93,2.572,0,2571,0,0,0,0
3594,543004,La maldición de la bruja del sueño,0,4.1,120,3.752,0,5,0,0,0,1
3595,532656,Perfect Skin,1,5.1,110,2.652,0,1068,1,0,0,0
3596,576938,Slasher Party,3,3.3,80,4.192,0,2571,0,0,0,0
3597,138943,Daddy's Little Girl,1,6.6,126,2.885,0,1068,1,0,0,0
3598,1020182,The Christmas Tapes,0,1.0,100,3.402,0,435,0,0,0,0
3599,1062215,They Listen,3,0.0,0,4.393,0,2571,0,0,0,0
3600,336850,The Encounter,0,3.6,85,4.392,0,378,0,0,0,0
3601,19936,Hipnos,1,5.5,93,3.152,1652711,1068,1,0,0,0
3602,319396,Zombieworld,3,4.9,100,2.795,0,2571,0,0,0,0
3603,51428,Suffering Man's Charity,0,5.3,91,2.522,0,435,0,0,0,0
3604,787052,Amityville Poltergeist,3,3.8,89,3.641,0,2571,0,0,0,0
3605,341957,21 Days,1,4.4,89,2.334,0,1068,1,0,0,0
3606,207260,Wrath of the Crows,0,4.8,90,2.364,0,254,1,0,0,0
3607,125331,Hobgoblins 2,0,3.3,92,1.902,0,378,0,0,0,0
3608,27485,Megaconda,0,4.6,86,4.183,0,110,0,0,0,0
3609,616329,Wild Boar,0,3.0,98,2.514,0,378,0,0,0,0
3610,233208,Warhouse,1,3.8,82,2.694,0,1068,1,0,0,0
3611,999677,Final Summer,3,2.0,90,3.846,0,2571,0,0,0,0
3612,46467,Zombie Women of Satan,3,4.2,85,2.112,0,2571,0,0,0,0
3613,542781,Killer Kate!,3,3.8,80,3.049,0,2571,0,0,0,0
3614,220386,The Invisible Chronicles,0,2.5,80,3.461,0,307,1,0,0,0
3615,276328,The Death of April,0,4.0,90,3.396,0,32,0,0,0,0
3616,645519,PandaMonium,0,4.4,85,2.945,0,312,0,0,0,0
3617,882055,Bad Ben 7: The Haunted Highway,0,6.2,71,2.444,0,435,0,0,0,0
3618,758506,Last of the Grads,1,3.5,113,3.315,0,1068,1,0,0,0
3619,1093261,Caligula MMXX,0,0.0,180,4.367,0,4,0,0,0,0
3620,843898,She Came From The Woods,3,7.2,101,4.367,0,2571,0,0,0,0
3621,709798,Blood Immortal,3,7.8,104,3.38,0,2571,0,0,0,0
3622,347850,The Unfolding,0,3.4,90,2.764,0,21,1,0,0,0
3623,591459,Pet Graveyard,3,5.5,98,3.11,0,2571,0,0,0,0
3624,489420,Once Upon a Time at Christmas,3,3.4,97,3.516,0,2571,0,0,0,0
3625,36601,La casa de Grindstone Road,1,4.7,93,2.269,0,1068,1,0,0,0
3626,918356,Fallen,3,4.2,84,3.942,0,2571,0,0,0,0
3627,23532,How to Be a Serial Killer,0,5.0,91,2.659,0,3,0,1,0,0
3628,1000723,Baby Oopsie 2: Murder Dolls,3,6.0,85,2.346,0,2571,0,0,0,0
3629,79574,Derrière les murs,0,4.8,90,1.866,0,4,1,0,0,0
3630,995184,Clown Motel 2,3,0.0,0,2.791,0,2571,0,0,0,0
3631,389832,The Bride,1,3.0,84,3.43,0,1068,1,0,0,0
3632,224243,Soulmate,0,5.4,104,2.47,0,162,0,0,0,0
3633,354534,The Invoking 2,3,4.4,83,2.982,0,2571,0,0,0,0
3634,326834,The Demolisher,0,4.0,85,1.991,0,11,1,0,0,0
3635,74555,Evil Things,1,4.6,86,2.888,0,1068,1,0,0,0
3636,337879,Sorrow,0,5.4,91,2.181,0,4,1,1,0,0
3637,198757,The Amazing Adventures of the Living Corpse,0,2.9,88,3.479,0,16,0,0,1,0
3638,25727,女子競泳反乱軍,0,4.4,78,3.467,0,55,0,0,0,0
3639,14417,Visiones del más allá,0,4.0,83,3.757,1066555,162,0,0,0,0
3640,776506,El mundo resplandeciente,0,4.4,101,2.299,0,2,0,0,0,1
3641,173761,Curandero,3,5.3,92,2.827,0,2571,0,0,0,0
3642,366042,Creeper,0,3.9,94,1.958,0,307,1,0,0,0
3643,347855,Curtain,0,5.1,74,2.351,0,16,0,0,0,0
3644,35950,Ghost Lake,0,3.4,112,3.166,0,254,1,0,0,0
3645,28640,Devil's Den,0,4.8,84,3.877,0,62,1,0,0,0
3646,482974,House Shark,0,4.0,112,4.339,0,312,0,0,0,0
3647,356787,The Hollow One,0,4.5,97,2.11,0,101,1,0,0,0
3648,378310,Tales of Poe,3,4.8,120,3.839,0,2571,0,0,0,0
3649,607072,Deadcon,3,3.6,78,4.333,0,2571,0,0,0,0
3650,172372,Hate Crime,0,3.5,72,2.658,0,20,0,1,0,0
3651,511755,Psycho Intern,0,6.0,87,2.306,0,2,1,0,0,0
3652,588670,Silk Scream,0,4.0,94,3.532,0,312,0,0,0,0
3653,449454,E-Demon,0,5.3,85,2.772,0,41,1,0,0,0
3654,43081,Demonicus,0,3.4,72,2.084,0,7,0,0,0,1
3655,22619,Snuff Movie,1,4.1,92,3.095,0,1068,1,0,0,0
3656,759426,Stoker Hills,0,3.3,91,3.934,0,254,1,0,0,0
3657,549671,Hide in the Light,0,6.5,78,3.173,0,254,1,0,0,0
3658,77785,Madison County,0,4.1,81,2.606,0,254,1,0,0,0
3659,70448,All About Evil,0,6.0,98,2.756,0,312,0,0,0,0
3660,805102,Stay,3,7.3,83,3.327,0,2571,0,0,0,0
3661,547131,La casa de la perdición 2,0,4.8,87,2.062,0,65,0,0,0,0
3662,534205,Face of Evil,1,5.7,90,2.929,0,1068,1,0,0,0
3663,39252,The Witches Hammer,0,1.4,91,2.924,0,110,0,0,0,0
3664,1005772,Jikirag,3,3.0,120,2.575,0,2571,0,0,0,0
3665,36984,Evil Remains,3,4.9,88,2.883,8747,2571,0,0,0,0
3666,480700,The 13th Friday,0,4.0,95,3.549,0,307,1,0,0,0
3667,882052,Bad Ben: The Mandela Effect,0,4.3,67,1.847,110000,435,0,0,0,0
3668,31991,Drifter: Henry Lee Lucas,0,4.2,90,3.164,0,153,1,0,0,0
3669,511827,Killer Unicorn,3,5.8,74,2.612,0,2571,0,0,0,0
3670,25033,The Last Horror Movie,1,5.4,76,2.822,0,1068,1,0,0,0
3671,863831,The Girl in Cabin 13: A Psychological Horror,3,5.0,82,3.052,0,2571,0,0,0,0
3672,364088,Decay,0,4.2,98,3.137,0,41,1,0,0,0
3673,455689,Ghost Note,0,6.0,105,3.239,0,307,1,0,0,0
3674,102420,A Cadaver Christmas,0,5.1,85,2.494,0,435,0,0,0,0
3675,29958,Snake Island,0,4.1,90,1.841,0,62,1,0,0,0
3676,1031416,TapeHead - The Return Of Jacob Cobb,0,0.0,0,2.904,0,312,0,0,0,0
3677,926378,#Unknown,1,4.5,97,3.62,0,1068,1,0,0,0
3678,529683,Cold Wind Blowing,3,4.8,107,3.377,0,2571,0,0,0,0
3679,114635,The Helpers,3,4.1,81,2.744,0,2571,0,0,0,0
3680,476869,Strange Events,3,4.6,78,2.018,0,2571,0,0,0,0
3681,456101,Aaron's Blood,0,5.4,80,2.607,0,33,1,0,0,0
3682,201024,Children of Sorrow,1,4.8,88,4.285,0,1068,1,0,0,0
3683,195389,Absence,1,3.7,81,3.183,0,1068,1,0,0,0
3684,137578,The 9th Circle,3,5.1,11,4.281,0,2571,0,0,0,0
3685,524213,A Brilliant Monster,1,3.8,90,2.088,0,1068,1,0,0,0
3686,41920,The Nature of Nicholas,0,6.6,90,1.879,0,12,0,0,0,0
3687,833249,Evil at the Door,1,4.4,82,2.869,0,1068,1,0,0,0
3688,477577,3,0,5.6,80,2.398,0,254,1,0,0,0
3689,783546,Hideout,0,5.1,114,2.664,0,21,0,1,0,0
3690,799640,Blood Conscious,0,3.5,80,3.818,0,41,1,0,0,0
3691,452895,7 Witches,1,4.6,75,2.514,31100,1068,1,0,0,0
3692,127626,Hollow,1,4.8,91,2.68,0,1068,1,0,0,0
3693,421555,No Good Heroes,0,5.5,91,3.366,0,15,0,0,0,0
3694,243901,The Impaler,0,3.3,86,3.55,0,62,1,0,0,0
3695,183661,Animus,1,4.1,83,2.0,0,1068,1,0,0,0
3696,27840,Mark of the Astro-Zombies,0,3.0,86,2.107,0,6,0,1,0,0
3697,27807,The Dead Matter,3,3.0,90,3.539,0,2571,0,0,0,0
3698,151188,Haunting Desires,0,2.3,75,3.637,0,15,1,0,0,1
3699,542476,Santa Jaws,0,4.7,88,2.595,0,12,0,0,0,1
3700,340249,The Man in the Shadows,0,4.3,88,3.872,0,153,1,0,0,0
3701,550172,High Voltage,1,5.2,92,2.575,0,1068,1,0,0,0
3702,65255,Mr. Jingles,3,5.8,80,3.777,0,2571,0,0,0,0
3703,832233,Conjuring the Genie,3,2.0,91,2.351,0,2571,0,0,0,0
3704,128866,Arachnia,0,2.4,82,2.156,0,378,0,0,0,0
3705,69437,Infestados,0,5.1,80,3.286,0,110,0,0,0,0
3706,374618,Scrawl,0,4.0,82,2.511,0,63,0,0,0,1
3707,123814,Area 51 Confidential,0,5.8,81,2.828,0,101,1,0,0,0
3708,73614,House of Usher,1,3.4,83,2.246,0,1068,1,0,0,0
3709,733852,Spiral Drive,0,6.0,63,2.534,0,312,0,0,0,0
3710,12759,Doll Graveyard,3,5.3,71,4.055,0,2571,0,0,0,0
3711,980478,Metamorphosis,0,6.0,82,4.234,0,2,1,0,0,0
3712,33510,Puffball,0,3.4,120,3.876,0,27,0,0,0,1
3713,241438,Decadent Evil 2,3,4.5,82,3.325,0,2571,0,0,0,0
3714,359255,The Inhabitants,0,3.7,90,2.479,0,307,1,0,0,0
3715,682286,Daughter,0,2.0,95,2.768,0,12,0,0,0,0
3716,441665,Blood Money,0,3.4,78,2.11,0,307,1,0,0,0
3717,103433,Hillside Cannibals,3,2.7,83,2.095,0,2571,0,0,0,0
3718,981011,Hunter X,0,0.0,0,2.523,0,41,1,0,0,0
3719,415044,The Evil Gene,1,3.5,78,1.829,0,1068,1,0,0,0
3720,79027,When a Killer Calls,0,3.4,91,3.104,0,7,0,1,0,0
3721,469532,Plaga Zombie: American Invasion,0,5.0,105,1.809,0,17,0,0,0,0
3722,72034,The Mummy's Kiss,3,3.4,84,2.823,0,2571,0,0,0,0
3723,568287,Antidote,0,2.6,90,3.613,0,9,0,0,0,0
3724,160897,Barrio Tales,3,4.8,84,1.845,0,2571,0,0,0,0
3725,116532,Bloody Mary,3,3.1,82,1.845,0,2571,0,0,0,0
3726,84297,Suburban Sasquatch,3,3.4,97,2.463,0,2571,0,0,0,0
3727,957834,Ouroboros,0,0.0,0,3.518,0,4,1,0,0,1
3728,48843,The Barber,0,6.0,94,3.623,0,7,0,1,0,0
3729,547681,Mandy the Haunted Doll,3,4.4,74,3.141,0,2571,0,0,0,0
3730,102463,Ricky 6,0,5.9,112,2.122,0,12,1,1,0,0
3731,48836,Kill Katie Malone,0,4.6,88,4.211,0,307,1,0,0,0
3732,408221,The Unraveling,0,5.1,85,3.166,0,3,1,1,0,0
3733,10100,Amenaza en el mar,0,3.4,109,3.392,0,32,1,0,0,0
3734,852283,Ditched,1,6.1,86,3.154,0,1068,1,0,0,0
3735,402167,The Secret Cellar,0,1.7,90,1.801,0,133,0,0,0,0
3736,455739,Alien Vs. Zombies,0,3.7,70,3.297,0,7,0,0,0,0
3737,15488,La caldera del infierno,0,3.3,90,1.8,0,10,0,1,0,0
3738,36737,Carny,0,5.0,88,2.712,0,22,0,0,0,0
3739,235733,Eulogy for a Vampire,3,5.0,107,1.798,0,2571,0,0,0,0
3740,44020,Warnings,0,4.2,87,2.45,0,16,1,0,0,0
3741,417033,Angel of Reckoning,0,2.6,104,2.916,0,62,1,0,0,0
3742,373929,Touch of Evil,0,6.9,12,4.187,0,86,0,0,0,0
3743,336167,Private Number,0,4.2,95,2.544,0,21,1,0,0,0
3744,140403,Fresh Meat,0,5.5,91,2.982,0,435,0,0,0,0
3745,60817,Ghost in a Teeny Bikini,0,4.3,84,3.0,0,435,0,0,0,0
3746,1108673,Dark Lullabies: An Anthology by Michael Coulombe,3,0.0,93,1.793,0,2571,0,0,0,0
3747,40770,Spirit Camp,0,5.0,96,3.37,0,435,0,0,0,0
3748,688131,Carrion,3,3.2,72,2.304,0,2571,0,0,0,0
3749,992499,Ash and Bone,0,5.5,97,3.915,0,254,1,0,0,0
3750,532090,La Casa en la Calle Mansfield,3,5.1,74,2.108,0,2571,0,0,0,0
3751,347911,Polaroid,3,6.1,15,1.792,0,2571,0,0,0,0
3752,69363,Devil's Prey,3,4.7,88,3.429,0,2571,0,0,0,0
3753,108993,Detention,0,3.7,90,2.521,0,4,1,0,0,0
3754,969701,They Crawl Beneath,0,4.0,91,4.178,0,101,1,0,0,0
3755,1109906,Monkey Man,0,10.0,10,2.216,0,162,0,0,0,0
3756,343468,Bubba the Redneck Werewolf,0,5.0,80,1.842,0,435,0,0,0,0
3757,442425,Consequences,1,4.3,86,2.569,0,1068,1,0,0,0
3758,1020353,Tyran: The Mr Hollywood Story,0,0.0,101,2.925,0,133,0,0,0,0
3759,737586,The Trees Have Eyes,3,5.0,75,2.275,0,2571,0,0,0,0
3760,99478,I Am Zozo,1,3.0,90,3.44,0,1068,1,0,0,0
3761,1105462,Unfinished Business,1,0.0,72,2.524,0,1068,1,0,0,0
3762,416530,Slasher.com,1,3.5,89,4.168,0,1068,1,0,0,0
3763,253477,Torture Chamber,3,3.5,90,3.651,0,2571,0,0,0,0
3764,28108,Dead Clowns,3,1.2,95,1.786,0,2571,0,0,0,0
3765,763053,Brides of Satan,3,6.0,80,4.166,0,2571,0,0,0,0
3766,554312,Haunted 3: Spirits,3,5.0,87,2.046,0,2571,0,0,0,0
3767,853810,Fucky,0,0.0,0,3.057,0,86,0,0,0,0
3768,671725,Chompy & the Girls,0,5.6,89,3.778,0,59,0,0,0,0
3769,574190,Sever,3,4.0,97,1.987,0,2571,0,0,0,0
3770,362229,She Kills,0,5.1,100,3.122,0,48,0,0,0,0
3771,818972,"Wrong Place, Wrong Time",0,3.0,84,3.752,1,62,1,0,0,0
3772,288588,Valerie en la escalera,0,5.3,60,3.758,0,65,0,0,0,0
3773,21841,June 9,0,5.9,95,2.748,0,254,1,0,0,0
3774,481330,Coffin 2,0,3.8,101,4.155,0,14,1,1,0,0
3775,300321,Rwd,0,4.2,80,4.081,0,110,0,0,0,0
3776,636612,Bride of the Werewolf,0,4.5,71,2.328,0,62,1,0,0,0
3777,635968,The Curse of Halloween Jack,3,4.7,81,3.689,0,2571,0,0,0,0
3778,592786,The Dead Ones,3,5.1,73,2.924,0,2571,0,0,0,0
3779,38065,Salvage,3,4.8,80,4.15,0,2571,0,0,0,0
3780,152586,Miedo helado,0,4.2,80,3.085,0,49,0,0,0,0
3781,572000,The Demonologist,1,4.8,100,2.855,0,1068,1,0,0,0
3782,892771,They Live in the Grey,3,4.7,124,3.966,0,2571,0,0,0,0
3783,65379,Vampiros: Sed de Sangre,0,4.3,95,3.185,0,3,1,0,0,1
3784,795422,Red River Road,1,0.0,90,1.969,0,1068,1,0,0,0
3785,535280,Dracula in Love,0,6.0,83,2.154,0,63,0,0,0,1
3786,54612,Sutures,1,5.0,83,2.676,0,1068,1,0,0,0
3787,22822,ReVamped,0,4.6,90,2.776,0,41,1,0,0,0
3788,388410,Edgar Allan Poe's: Lighthouse Keeper,0,5.0,89,3.67,0,162,0,0,0,0
3789,728888,El medallón de La Llorona,0,6.0,0,2.535,0,41,1,0,0,0
3790,596707,Weedjies: Halloweed Night,0,6.4,75,2.197,0,312,0,0,0,0
3791,906460,Death Link,3,5.8,86,2.92,0,2571,0,0,0,0
3792,636274,Get Gone,3,4.6,91,3.166,0,2571,0,0,0,0
3793,429724,Browse,0,1.0,84,3.491,0,307,1,0,0,0
3794,452947,Lake Alice,3,4.0,80,3.083,0,2571,0,0,0,0
3795,42942,Closed for the Season,3,4.0,114,1.965,0,2571,0,0,0,0
3796,56537,River of Darkness,0,2.7,84,3.175,0,41,1,0,0,0
3797,39453,Death and Cremation,1,5.2,86,2.205,0,1068,1,0,0,0
3798,24996,No hables con extraños,0,5.5,73,2.704,0,133,0,0,0,0
3799,283327,Seed 2: The New Breed,0,3.2,78,2.846,0,307,1,0,0,0
3800,941883,Evil Bong 888: Infinity High,0,5.0,59,4.122,0,435,0,0,0,0
3801,818883,Diavlo,3,6.8,89,2.735,0,2571,0,0,0,0
3802,674464,Clown Fear,3,3.8,109,2.826,0,2571,0,0,0,0
3803,206203,After Effect,0,5.3,95,3.754,0,62,1,0,0,0
3804,33308,Cerco Aterrador,3,4.1,108,3.922,0,2571,0,0,0,0
3805,494442,The Last Possession,1,6.3,86,3.917,0,1068,1,0,0,0
3806,360188,Queen Crab,0,3.7,90,2.267,0,110,0,0,0,0
3807,21034,Hindsight,0,3.3,92,2.313,0,254,1,0,0,0
3808,278706,Chrysalis,0,4.6,100,4.109,0,37,0,0,0,0
3809,575466,The Hidebehind,3,5.6,10,2.41,0,2571,0,0,0,0
3810,365432,The Sublet,0,4.9,82,2.376,0,3,1,0,0,0
3811,329025,Ditch Day Massacre,3,4.7,77,3.367,0,2571,0,0,0,0
3812,27535,La casa de las brujas 3,3,5.0,77,2.961,0,2571,0,0,0,0
3813,347127,The Charnel House,3,4.1,90,2.627,0,2571,0,0,0,0
3814,865419,The Amityville Moon,3,5.8,90,4.102,0,2571,0,0,0,0
3815,58623,Pickman's Muse,1,5.6,75,1.758,0,1068,1,0,0,0
3816,541042,Aura,3,3.3,82,1.889,0,2571,0,0,0,0
3817,250184,Locker 13,0,6.7,102,3.183,0,41,1,0,0,0
3818,225587,Radio Silence,0,5.9,104,1.982,0,307,1,0,0,0
3819,456931,Les Îles,0,4.0,23,3.457,0,3,0,0,0,1
3820,432277,Kampout,0,2.3,93,2.535,0,22,0,0,0,0
3821,72231,Abejas asesinas,0,3.9,95,3.2,0,11,1,0,0,0
3822,554220,Satanic Meat Cleaver Massacre,3,4.7,90,1.786,0,2571,0,0,0,0
3823,194031,Dracula: Reborn,3,2.9,88,3.482,0,2571,0,0,0,0
3824,181965,La hermandad 4: Pacto de Sangre,3,3.5,96,2.489,0,2571,0,0,0,0
3825,348754,The Jokesters,0,3.3,80,2.493,0,36,1,0,0,0
3826,211914,Unlucky Charms,0,3.7,70,1.962,0,63,0,0,0,1
3827,22573,Last of the Living,0,4.2,93,1.96,0,435,0,0,0,0
3828,1107343,Michael Lives Alone,1,8.7,10,1.751,0,1068,1,0,0,0
3829,211258,Wax,3,5.2,88,1.972,0,2571,0,0,0,0
3830,86101,The Sleeper,0,3.0,90,2.411,0,36,1,0,0,0
3831,837271,Future Fear,0,6.4,92,3.385,0,110,0,0,0,0
3832,583046,1st Summoning,3,3.6,97,2.289,0,2571,0,0,0,0
3833,32343,Cult. El amuleto maldito,3,3.8,90,2.14,0,2571,0,0,0,0
3834,254007,Der Samurai,0,5.5,80,3.161,0,8,1,0,0,1
3835,230619,Lizzie Borden's Revenge,3,2.0,83,3.201,0,2571,0,0,0,0
3836,835679,Blind Ghost,1,7.0,92,4.078,0,1068,1,0,0,0
3837,78332,Coffin,0,4.3,95,2.39,0,4,1,1,0,0
3838,58096,Killer Pad,0,4.6,84,2.839,0,435,0,0,0,0
3839,44682,Resurrection County,1,5.2,95,3.199,0,1068,1,0,0,0
3840,878508,Mientras dormimos,3,4.6,92,3.299,0,2571,0,0,0,0
3841,54928,Proyecto Viper,0,5.2,85,2.327,0,378,0,0,0,0
3842,871502,The Reenactment,0,5.0,75,2.338,0,2,1,1,0,0
3843,635737,Devil's Revenge,3,4.8,98,2.97,0,2571,0,0,0,0
3844,355536,Director's Cut,0,6.2,82,2.261,0,13,1,0,0,0
3845,297275,Amor Eterno,0,4.2,69,1.98,0,10,0,0,0,0
3846,120771,Bloody Bloody Bible Camp,0,4.7,90,3.838,0,435,0,0,0,0
3847,840819,Staycation,0,0.0,94,4.063,0,59,0,0,0,0
3848,332940,Tales of the Supernatural,0,6.5,89,2.25,0,2,0,0,0,1
3849,459210,The Mothman of Point Pleasant,0,5.6,67,2.523,0,67,0,0,0,0
3850,1112161,Hacker Hell CD Install into Robot Vampire,0,0.0,11,2.298,0,312,0,0,0,0
3851,36675,Halloween Night,3,3.8,85,3.507,0,2571,0,0,0,0
3852,29638,Werewolf in a Women's Prison,3,3.8,83,2.077,0,2571,0,0,0,0
3853,28625,Embrace the Darkness II,0,5.0,89,1.926,0,20,0,0,0,0
3854,187010,Buck Wild,0,4.0,90,2.008,0,435,0,0,0,0
3855,103970,Feeding Frenzy,0,6.5,87,2.097,0,435,0,0,0,0
3856,27267,Evil Eyes,3,3.3,80,2.295,0,2571,0,0,0,0
3857,36531,The Death Factory: Bloodletting,3,3.0,0,1.736,0,2571,0,0,0,0
3858,24246,Basement Jack,3,4.3,0,3.636,0,2571,0,0,0,0
3859,548162,[Cargo],0,4.7,80,3.745,0,48,1,1,0,0
3860,972731,"2025: Blood, White & Blue",0,4.0,135,4.047,0,17,0,0,0,0
3861,55449,Clawed: The Legend of Sasquatch,0,4.5,85,3.135,0,10,1,0,0,0
3862,643065,The Fall,3,7.0,7,2.847,0,2571,0,0,0,0
3863,343750,Dorchester's Revenge: The Return of Crinoline Head,3,5.0,95,2.737,0,2571,0,0,0,0
3864,818834,The Spore,3,3.5,91,2.646,0,2571,0,0,0,0
3865,351739,Dwelling,3,4.9,88,2.359,0,2571,0,0,0,0
3866,1057340,Bad Ben: Alien Agenda,0,0.0,0,2.93,0,18,0,0,0,0
3867,40465,La matanza,3,5.1,101,3.694,0,2571,0,0,0,0
3868,17482,Dark Remains,3,4.1,91,2.192,0,2571,0,0,0,0
3869,58862,Herschell Gordon Lewis: The Godfather of Gore,0,6.2,106,3.534,0,67,0,0,0,0
3870,569957,Llamageddon,0,4.5,69,2.106,0,435,0,0,0,0
3871,74473,La herencia Valdemar - Colección,0,4.3,92,4.021,0,162,0,0,0,0
3872,842891,Student Body,1,4.6,88,3.514,0,1068,1,0,0,0
3873,381063,The Alchemist Cookbook,0,4.7,82,3.107,0,133,0,0,0,0
3874,800198,Know Fear,3,6.0,77,3.591,0,2571,0,0,0,0
3875,440439,Elder Island,0,3.7,81,2.367,0,307,1,0,0,0
