,Unnamed: 0,id,adult,release_date,genre_ids,original_title,original_language,title,popularity,vote_count,vote_average,media_type,budget,duration,revenues,spoken_languagess,genre_list,is_terror_comedia,val_count,quantile,Música,Romance,Familia,Bélica,Película de TV,Aventura,Fantasía,Animación,Drama,Terror,Acción,Comedia,Historia,Western,Suspense,Crimen,Ciencia ficción,Misterio,Documental,reciente
8516,8516,125686,False,1961-09-19,27,Devil's Partner,en,Devil's Partner,1.326,10,4.6,movie,0,73,0,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}",['27'],0,2571,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,62
8517,8517,1007983,False,2022-08-26,27-878,The Ghost Lights,en,The Ghost Lights,2.562,0,0.0,movie,0,84,0,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}","['27', '878']",0,378,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
8518,8518,955714,False,2022-03-28,27,Follower,en,Follower,2.562,7,4.0,movie,0,62,0,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}",['27'],0,2571,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
8519,8519,510289,False,2018-03-05,27-35,Ramekin,en,Ramekin,1.594,2,1.5,movie,500,70,0,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}","['27', '35']",0,312,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,5
8520,8520,354669,False,1995-02-01,28-27-53,Ripper Man,en,Ripper Man,1.098,4,5.4,movie,0,89,0,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}","['28', '27', '53']",1,62,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,28
8521,8521,244765,False,2004-01-13,27,Vampire Sisters,en,Vampire Sisters,1.646,4,5.0,movie,0,80,0,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}",['27'],0,2571,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,19
8522,8522,161324,False,1973-10-05,18-27-37,Hex,en,Hex,1.098,4,3.8,movie,980,92,0,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}","['18', '27', '37']",0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,50
8523,8523,77109,False,1978-02-28,27,Legacy of Blood,en,Legacy of Blood,1.098,5,5.6,movie,0,78,0,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}",['27'],0,2571,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,45
8524,8524,875314,False,2021-09-17,27,Dark Web: Descent Into Hell,en,Dark Web: Descent Into Hell,2.116,2,3.0,movie,0,79,0,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}",['27'],0,2571,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
8525,8525,695452,False,2020-03-27,53-27-878,The Arbors,en,The Arbors,2.18,13,5.3,movie,24000,116,0,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}","['53', '27', '878']",1,20,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,3
8526,8526,295294,False,1993-08-11,27-53,Tomcat: Dangerous Desires,en,Tomcat: Dangerous Desires,1.097,4,2.8,movie,0,85,0,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}","['27', '53']",1,1068,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,30
8527,8527,258157,False,1987-04-05,27-28-878,Programmed to Kill,en,"Retaliator, programada para matar",1.764,8,3.4,movie,0,91,0,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}","['27', '28', '878']",0,12,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,36
8528,8528,206630,False,1973-11-24,18-27-9648-53-10770,"Scream, Pretty Peggy",en,"Scream, Pretty Peggy",2.314,18,6.2,movie,0,74,0,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}","['18', '27', '9648', '53', '10770']",1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,50
8529,8529,204730,False,1981-02-20,27-878-10770,The Intruder Within,en,El intruso,1.144,4,6.5,movie,0,91,0,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}","['27', '878', '10770']",0,22,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,42
8530,8530,1061945,False,2023-05-17,18-27,Evocation,en,Evocation,1.472,0,0.0,movie,0,12,0,,"['18', '27']",0,133,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
8531,8531,641925,False,2019-10-26,27,29 Needles,en,29 Needles,1.098,2,1.5,movie,0,95,0,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}",['27'],0,2571,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
8532,8532,366360,False,1988-01-01,27-18-14-9648,Hellbent,en,Hellbent,1.294,9,5.0,movie,0,88,0,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}","['27', '18', '14', '9648']",0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,35
8533,8533,927849,False,2022-02-04,27-53,Pines,en,Pines,1.347,1,10.0,movie,0,75,0,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}","['27', '53']",1,1068,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
8534,8534,453412,False,2016-07-01,27-28-80,Grindsploitation,en,Grindsploitation,2.558,6,4.5,movie,0,140,0,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}","['27', '28', '80']",0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,7
8535,8535,110976,False,1989-03-12,53-27,Necromancer,en,Magia negra,1.914,13,4.2,movie,0,88,0,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}","['53', '27']",1,307,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,34
8536,8536,50392,False,2008-01-15,18-27-9648-53,Ghost Son,en,Ghost Son,2.006,16,4.9,movie,0,97,0,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}","['18', '27', '9648', '53']",1,33,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,15
8537,8537,644320,False,2019-10-01,27,Spine Chiller,en,Spine Chiller,1.598,2,4.0,movie,1000,73,0,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}",['27'],0,2571,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
8538,8538,408252,False,2016-08-27,27,House Of Salem,en,House Of Salem,1.461,6,5.2,movie,0,100,0,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}",['27'],0,2571,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7
8539,8539,403214,False,2013-10-19,18-27-9648-53,The Orphanage,en,The Orphanage,1.328,10,6.3,movie,1000000,90,0,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}","['18', '27', '9648', '53']",1,33,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,10
8540,8540,333960,False,2011-09-16,27-35,My Pure Joy,en,My Pure Joy,1.337,2,3.0,movie,0,100,0,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}","['27', '35']",0,312,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,12
8541,8541,76195,False,2004-11-06,27,Centipede,en,Centipede,1.485,7,2.9,movie,0,96,500000,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}",['27'],0,2571,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,19
8542,8542,50409,False,1962-09-12,27-35-53-9648,What a Carve Up!,en,What a Carve Up!,1.475,15,7.0,movie,0,84,0,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}","['27', '35', '53', '9648']",1,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,61
8543,8543,82209,False,2001-10-06,18-27-9648-53,Fear of the Dark,en,Fear of the Dark,1.095,3,6.3,movie,0,90,0,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}","['18', '27', '9648', '53']",1,33,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,22
8544,8544,624574,False,2018-10-16,27,The Devil’s Passenger,en,The Devil’s Passenger,1.554,9,6.8,movie,0,5,0,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}",['27'],0,2571,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5
8545,8545,566027,False,2016-01-01,99-27,Hardcore to Horror,en,Hardcore to Horror,1.399,4,9.3,movie,0,33,0,,"['99', '27']",0,67,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,7
8546,8546,85176,False,1989-07-13,27-9648-53,Moonstalker,en,Luna Ensangrentada,1.094,10,3.7,movie,0,92,0,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}","['27', '9648', '53']",1,254,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,34
8547,8547,49222,False,1974-09-06,27,The Thirsty Dead,en,The Thirsty Dead,1.943,14,3.6,movie,0,88,0,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}",['27'],0,2571,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,49
8548,8548,28038,False,2005-10-15,27,Slaughter Party,en,Slaughter Party,1.365,3,3.3,movie,0,76,0,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}",['27'],0,2571,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,18
8549,8549,872671,False,2022-05-24,35-27,Zomblogalypse,en,Zomblogalypse,2.551,5,3.0,movie,0,98,0,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}","['35', '27']",0,435,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
8550,8550,337100,False,2014-12-10,27,The Visitant,en,The Visitant,1.148,4,6.8,movie,0,8,0,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}",['27'],0,2571,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9
8551,8551,98906,False,2006-08-22,27,Satan's Playground,en,Satan's Playground,1.093,9,3.3,movie,1000000,81,0,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}",['27'],0,2571,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,17
8552,8552,30880,False,1988-11-10,27,Minaccia d'amore,it,Teléfono mortal,2.551,12,4.4,movie,0,94,0,"{'english_name': 'German', 'iso_639_1': 'de', 'name': 'Deutsch'}",['27'],0,2571,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,35
8553,8553,689397,False,2020-03-25,27,Laura Hasn't Slept,en,Laura Hasn't Slept,1.209,14,5.8,movie,0,11,0,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}",['27'],0,2571,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3
8554,8554,396550,False,2016-06-01,27-53,Sickhouse,en,Sickhouse,1.619,3,3.3,movie,0,68,0,,"['27', '53']",1,1068,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,7
8555,8555,172807,False,2002-11-05,28-27-878,Reign in Darkness,en,Reign in Darkness,1.544,9,2.7,movie,0,91,0,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}","['28', '27', '878']",0,49,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,21
8556,8556,119170,False,1977-03-01,27,Meatcleaver Massacre,en,Masacre en la universidad,1.883,12,3.9,movie,0,85,0,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}",['27'],0,2571,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,46
8557,8557,84726,False,1995-11-10,14-27-53,Raging Angels,en,Raging Angels,1.092,3,1.7,movie,0,98,0,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}","['14', '27', '53']",1,16,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,28
8558,8558,84391,False,2011-03-15,35-27-10749,My Sucky Teen Romance,en,My Sucky Teen Romance,1.856,11,5.8,movie,0,77,0,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}","['35', '27', '10749']",0,8,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,12
8559,8559,19310,False,2000-03-17,27-35-878,Spectres of the Spectrum,en,Spectres of the Spectrum,1.092,3,5.7,movie,0,94,0,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}","['27', '35', '878']",0,24,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,23
8560,8560,3202,False,1977-01-01,27-878,Victor Frankenstein,en,Victor Frankenstein,1.893,4,6.0,movie,0,92,0,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}","['27', '878']",0,378,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,46
8561,8561,968351,False,2022-08-01,27,Allegoria,en,Allegoria,2.547,7,4.6,movie,0,70,0,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}",['27'],0,2571,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
8562,8562,392405,False,2002-01-05,27,The Coven,en,The Coven,1.304,1,10.0,movie,0,83,0,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}",['27'],0,2571,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,21
8563,8563,1024642,False,2024-05-31,27-18,Malevolent,en,Malevolent,2.072,0,0.0,movie,0,0,0,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}","['27', '18']",0,86,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,-1
8564,8564,220512,False,2013-10-13,27-9648-53,Mortal Remains,en,Mortal Remains,2.137,12,6.0,movie,0,94,0,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}","['27', '9648', '53']",1,254,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,10
8565,8565,636800,False,2021-03-16,35-27,Hawk and Rev: Vampire Slayers,en,Hawk and Rev: Vampire Slayers,2.503,7,5.9,movie,0,85,0,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}","['35', '27']",0,435,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2
8566,8566,145451,False,1978-12-01,27,L'ossessa,it,La obsesa,2.163,13,5.2,movie,0,92,0,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}",['27'],0,2571,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,45
8567,8567,96167,False,1977-06-10,27-53-9648,Macchie solari,it,Autopsia (¡Tensión!),2.113,28,5.8,movie,0,100,0,"{'english_name': 'Italian', 'iso_639_1': 'it', 'name': 'Italiano'}","['27', '53', '9648']",1,112,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,46
8568,8568,78308,False,2011-10-03,27,Blood Runs Cold,en,Blood Runs Cold,2.466,23,4.6,movie,5000,80,0,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}",['27'],0,2571,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12
8569,8569,61997,False,2009-09-14,99-27,Beware the Moon: Remembering 'An American Werewolf in London',en,Beware the Moon: Remembering 'An American Werewolf in London',2.542,8,7.8,movie,28000,98,0,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}","['99', '27']",0,67,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,14
8570,8570,804261,False,2021-03-03,80-27-53,Sour,en,Sour,1.089,1,2.0,movie,0,70,0,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}","['80', '27', '53']",1,48,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,2
8571,8571,787373,False,2021-01-16,99-80-27,Monster Preacher,en,El predicador diabólico,1.574,1,3.0,movie,0,0,0,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}","['99', '80', '27']",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,2
8572,8572,156068,False,1970-09-30,27,Mark of the Witch,en,Mark of the Witch,2.312,18,5.4,movie,0,84,0,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}",['27'],0,2571,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,53
8573,8573,43402,False,1973-01-01,27,Blood Orgy of the She-Devils,en,La orgía sangrienta de las mujeres demonio,2.541,18,3.9,movie,0,73,0,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}",['27'],0,2571,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,50
8574,8574,845061,False,2021-06-28,27-9648-18,The Poltergeist Diaries,en,The Poltergeist Diaries,2.42,4,4.0,movie,0,76,0,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}","['27', '9648', '18']",0,12,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,2
8575,8575,784284,False,2021-03-21,18-9648-53-27,Todd,en,Todd,2.54,3,7.3,movie,100000,91,0,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}","['18', '9648', '53', '27']",1,12,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,2
8576,8576,235537,False,2011-02-01,28-27-53,1313: Nightmare Mansion,en,1313: Nightmare Mansion,1.265,8,4.3,movie,1000000,80,0,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}","['28', '27', '53']",1,62,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,12
8577,8577,89381,False,1982-01-01,53-27-80,Runaway Nightmare,en,Runaway Nightmare,2.072,10,4.8,movie,0,105,0,,"['53', '27', '80']",1,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,41
8578,8578,774457,False,2020-04-10,878-12-27,Godzilla: Heritage,en,Godzilla: Heritage,1.098,2,9.5,movie,0,25,0,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}","['878', '12', '27']",0,6,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,3
8579,8579,134756,False,2012-10-09,27,Killjoy Goes to Hell,en,Killjoy Goes to Hell,2.286,17,5.4,movie,0,90,0,,['27'],0,2571,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11
8580,8580,443018,False,2020-04-07,18-27-53,Powerbomb,en,Powerbomb,2.038,0,0.0,movie,0,85,0,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}","['18', '27', '53']",1,153,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,3
8581,8581,721927,False,2021-10-15,27-9648-53,Wrath of Souls,en,Wrath of Souls,2.534,10,5.2,movie,1870000,84,0,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}","['27', '9648', '53']",1,254,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,2
8582,8582,579386,False,2019-08-13,27-53,Darker than Night,en,Darker than Night,2.534,16,5.2,movie,0,82,0,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}","['27', '53']",1,1068,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,4
8583,8583,878750,False,2022-04-29,27,Presence,en,Presence,2.533,4,4.3,movie,0,82,0,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}",['27'],0,2571,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
8584,8584,92782,False,1971-03-17,27-9648,Blood Legacy,en,Legado sangriento,1.221,15,3.9,movie,0,82,0,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}","['27', '9648']",0,162,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,52
8585,8585,74715,False,2004-10-19,27-878,Dark Queen,en,Dark Queen,1.272,0,0.0,movie,0,83,0,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}","['27', '878']",0,378,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,19
8586,8586,513062,False,2019-11-01,35-27,Unholy Night,en,Unholy Night,1.595,2,3.0,movie,0,84,0,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}","['35', '27']",0,435,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,4
8587,8587,479765,False,2017-01-20,18-14-27-53,Romeo's Distress,en,Romeo's Distress,1.838,2,8.0,movie,2553,83,0,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}","['18', '14', '27', '53']",1,3,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,6
8588,8588,79828,False,2000-12-06,28-27-35,Meat Market,en,Meat Market,2.362,3,2.0,movie,0,92,0,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}","['28', '27', '35']",0,6,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,23
8589,8589,66706,False,1990-09-14,37-27,Grim Prairie Tales,en,Grim Prairie Tales,1.281,17,5.5,movie,0,86,0,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}","['37', '27']",0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,33
8590,8590,35791,False,2010-09-10,28-12-27-878,Resident Evil: Afterlife,en,Resident Evil 4: Ultratumba,1.824,3411,6.0,movie,60000000,97,300228084,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}","['28', '12', '27', '878']",0,6,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,13
8591,8591,28418,False,2004-09-07,27,Darkhunters,en,Darkhunters,1.292,9,3.9,movie,0,84,0,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}",['27'],0,2571,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,19
8592,8592,575924,False,2017-06-10,80-27,The Acid Sorcerer,en,The Acid Sorcerer,1.089,2,4.3,movie,2000,60,0,,"['80', '27']",0,20,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,6
8593,8593,556810,False,2015-01-01,35-27,Crack Whore,en,Crack Whore,1.556,1,2.0,movie,0,69,0,,"['35', '27']",0,435,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,8
8594,8594,506986,False,2018-01-01,27,Survive The Hollow Shoals,en,Survive The Hollow Shoals,2.33,10,4.5,movie,100000,78,0,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}",['27'],0,2571,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5
8595,8595,383901,False,2013-09-21,35-27,The Last Buck Hunt,en,The Last Buck Hunt,1.085,2,5.5,movie,0,88,0,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}","['35', '27']",0,435,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,10
8596,8596,329061,False,2015-01-25,16-53-27,Teeth,en,Dientes,1.686,22,6.9,movie,0,6,0,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}","['16', '53', '27']",1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,8
8597,8597,316113,False,2015-04-24,53-27,The Eve,en,The Eve,1.616,3,5.0,movie,0,0,0,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}","['53', '27']",1,307,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,8
8598,8598,55077,False,2007-09-27,27,Secrets of the Clown,en,Los secretos del payaso,2.453,6,3.2,movie,140000,101,0,"{'english_name': 'Spanish', 'iso_639_1': 'es', 'name': 'Español'}",['27'],0,2571,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,16
8599,8599,113739,False,1962-02-01,27-53,Ring of Terror,en,Ring of Terror,2.152,21,1.8,movie,0,71,0,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}","['27', '53']",1,1068,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,61
8600,8600,801320,False,2022-02-27,27,Shriekshow,en,Shriekshow,2.526,4,4.5,movie,0,105,0,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}",['27'],0,2571,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
8601,8601,755157,False,2020-08-13,27,Texas Death Trippin Ax-Tended Cut,en,Texas Death Trippin Ax-Tended Cut,2.039,0,0.0,movie,0,93,0,,['27'],0,2571,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3
8602,8602,424465,False,2008-02-19,27,Forest Primeval,en,Forest Primeval,2.113,3,4.0,movie,0,70,0,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}",['27'],0,2571,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,15
8603,8603,303678,False,2003-07-22,27,The Witches of Sappho Salon,en,The Witches of Sappho Salon,1.582,2,1.0,movie,0,77,0,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}",['27'],0,2571,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,20
8604,8604,97967,False,2007-04-28,27,Saint Francis,en,Saint Francis,1.082,0,0.0,movie,0,72,0,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}",['27'],0,2571,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,16
8605,8605,92319,False,1970-01-01,27-18-9648,Dream No Evil,en,Dream No Evil,1.22,15,5.9,movie,0,84,0,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}","['27', '18', '9648']",0,14,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,53
8606,8606,39441,False,1945-11-02,12-27,White Pongo,en,White Pongo,1.101,11,4.5,movie,0,71,0,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}","['12', '27']",0,22,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,78
8607,8607,69884,False,2011-01-01,27,Exit 33,en,Exit 33,1.113,3,4.7,movie,0,84,0,,['27'],0,2571,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12
8608,8608,69323,False,2004-01-01,27,Street Tales of Terror,en,Street Tales of Terror,1.801,1,4.0,movie,0,88,0,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}",['27'],0,2571,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,19
8609,8609,840537,False,2021-06-15,27,Pasture,en,Pasture,2.327,1,3.0,movie,0,100,0,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}",['27'],0,2571,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
